1e-05,3.11943688288746e-10,1.60188191989968e-05
0.0001,3.11943671327923e-08,0.000160188179496133
0.001,3.11941975252231e-06,0.00160187445680592
0.01,0.000311772434055612,0.0160114364527781
0.1,0.029546570925738,0.153157201446479
0.12,0.0415605869000878,0.180329510205811
0.14,0.0550404969748297,0.205833862936458
0.16,0.0696860120567214,0.2295589452524
0.18,0.0851910438209008,0.251450476114805
0.2,0.101256483670447,0.271518822561109
0.22,0.117602120684269,0.289824676735383
0.24,0.133977094496003,0.306478159876773
0.26,0.150168376473651,0.321628502446633
0.28,0.166006897931679,0.335453794435262
0.3,0.181371089314412,0.348150066499686
0.32,0.19618775004409,0.359920428852956
0.34,0.210430325288011,0.370963588949491
0.36,0.224114813575008,0.38146425572833
0.38,0.237293659095244,0.391584577345493
0.4,0.250048086979298,0.401458248418094
0.42,0.262479413075982,0.41118545771181
0.44,0.274699897934452,0.42083141838246
0.46,0.286823716525642,0.43042708288435
0.48,0.298958581313594,0.439969022415061
0.5,0.311198490923379,0.449426525044777
0.52,0.323617982634863,0.458750038166069
0.54,0.336268154907507,0.467864134063143
0.56,0.349174598960164,0.476696967109931
0.58,0.362337251075022,0.485167274488757
0.6,0.375732050585153,0.493201545432238
0.62,0.389314178715714,0.500736726671912
0.64,0.403022558980937,0.50772621158774
0.66,0.416785234445993,0.514143086232384
0.68,0.430525200686988,0.519977213206012
0.7,0.444166242968475,0.525244173472598
0.72,0.457638408896147,0.529975692339705
0.74,0.470882698493597,0.534219925315443
0.76,0.483854716474001,0.538037277915515
0.78,0.496527058188034,0.541497019538354
0.8,0.508890343578737,0.544668152844032
0.82,0.520952868356222,0.547620778622046
0.84,0.532738978896812,0.550416343328294
0.86,0.54428634513676,0.553105761542476
0.88,0.555642377897095,0.555727172102623
0.9,0.566860092684406,0.558302400013848
0.92,0.577993746078459,0.560838304620798
0.94,0.589094575803628,0.563324991755714
0.96,0.600206946284857,0.565743449120011
0.98,0.611365179331257,0.568056359431361
1,0.622591261788753,0.57022559877629
1.02,0.6338935640167,0.572205816929155
1.04,0.645266648798971,0.573953216449402
1.06,0.65669211461536,0.575426624920502
1.08,0.66814037811711,0.576592761272362
1.1,0.679573237750802,0.577427987802705
1.12,0.690946991459788,0.57791893679956
1.14,0.702215870944699,0.578068123264459
1.16,0.713335494774713,0.577885299440055
1.18,0.724266108254176,0.577394361346156
1.2,0.734975355907572,0.576629346160716
1.22,0.745440435519201,0.575628396092791
1.24,0.755649411686541,0.574435505008667
1.26,0.765601715304616,0.573094403414331
1.28,0.775307753974877,0.571648902087694
1.3,0.784787676240096,0.570131475373915
1.32,0.794069482301609,0.568574989971579
1.34,0.803186576287201,0.566996330610839
1.36,0.812174990540794,0.565409945859764
1.38,0.82107049407203,0.563811305668251
1.4,0.829905810747352,0.562190838170206
1.42,0.838708150881033,0.560529454943388
1.44,0.847497236138042,0.558801743496277
1.46,0.856283952829892,0.556978684847711
1.48,0.865069718405546,0.555029330811967
1.5,0.873846589742886,0.552924916913659
1.52,0.882598084469878,0.55063814975895
1.54,0.891300638546092,0.548150377163817
1.56,0.899925559459347,0.545446710956878
1.58,0.90844133618388,0.5425249641018
1.6,0.916816098091823,0.539389174500058
1.62,0.925020047206839,0.536053222280097
1.64,0.933027672920297,0.532536920517008
1.66,0.94081948526752,0.528867357100316
1.68,0.948383855044839,0.525075042242432
1.7,0.955716712927959,0.521192512884728
1.72,0.962822664379172,0.517251581729493
1.74,0.969713930704993,0.513281575741286
1.76,0.976409333958767,0.509307522271279
1.78,0.982932698211389,0.50534685101609
1.8,0.989310911476951,0.501410978066594
1.82,0.995571797790288,0.497503142225228
1.84,1.00174195028465,0.493618843646107
1.86,1.00784475064572,0.489746600889152
1.88,1.01389863546781,0.485870899770873
1.9,1.01991581311856,0.481966866994023
1.92,1.02590146646444,0.478016978581862
1.94,1.03185353095448,0.473993932652526
1.96,1.03776302819611,0.46987761046639
1.98,1.04361492670093,0.465650267862125
2,1.04938945747518,0.461299997075031
2.05,1.06333472702647,0.4498586312181
2.1,1.07629802419061,0.437709659177769
2.15,1.08804869578088,0.425150968440407
2.2,1.09858215027888,0.412564170765176
2.25,1.10811644716008,0.400251988810169
2.3,1.11698749510716,0.388318215471521
2.35,1.12549531211163,0.376645192130065
2.4,1.13377395674344,0.364967227640772
2.45,1.1417436299753,0.353022329284135
2.5,1.14916354358552,0.340678030159373
2.55,1.15575698153317,0.328001475209197
2.6,1.16134833383778,0.315236644715116
2.65,1.16594850004706,0.302693103238906
2.7,1.16975124747178,0.290612171317455
2.75,1.17304606101069,0.279069419007428
2.8,1.17608987610542,0.267954792180547
2.85,1.17899904066795,0.257039874131691
2.9,1.18171002838124,0.246095520311164
2.95,1.18402478584132,0.235006347200704
3,1.18571672251584,0.223826719899024
3.05,1.18664639170496,0.212757403840735
3.1,1.18683310413742,0.202053218407793
3.15,1.1864508053138,0.191909166364239
3.2,1.18575258471038,0.182376567530345
3.25,1.18496097564026,0.173348920818233
3.3,1.18417570010729,0.164618745650878
3.35,1.18334113830527,0.155981647742152
3.4,1.18228655591815,0.147331620657686
3.45,1.18081828865481,0.13871126288827
3.5,1.17881979389384,0.130288400283403
3.55,1.17631280131813,0.122276040736304
3.6,1.1734524789186,0.114833008775617
3.65,1.17046065011103,0.107992203601227
3.7,1.16752974225118,0.10164784350685
3.75,1.1647427722689,0.0956092507421504
3.8,1.16204600199257,0.0896897685133508
3.85,1.15928552858131,0.0837914763369839
3.9,1.156289157201,0.0779483819219452
3.95,1.15295428268877,0.0723039050542574
